date,iso3,country,country_wgc,region_group,economic_group,source,gold_reserves_usd_mn,gold_reserves_usd_pct_change,total_reserves_usd_mn,total_reserves_usd_pct_change,fx_reserves_usd_mn,fx_reserves_usd_pct_change,gold_reserves_tonnes,gold_reserves_tonnes_pct_change,gold_holdings_pct,gold_holdings_pct_change
2021-06-30,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,23053.12,6.04,80308.9,15.59,57255.78,19.93,406.67,1.71,28.71,-8.26
2021-09-30,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,22042.16,-4.39,104844.35,30.55,82802.19,44.62,393.38,-3.27,21.02,-26.76
2021-12-31,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,22889.53,3.84,95586.58,-8.83,72697.05,-12.2,394.24,0.22,23.94,13.89
2022-03-31,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,26919.34,17.61,90834.75,-4.97,63915.41,-12.08,431.11,9.35,29.64,23.77
2022-06-30,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,26738.22,-0.67,83909.57,-7.62,57171.35,-10.55,457.7,6.17,31.87,7.53
2022-09-30,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,26276.26,-1.73,94354.49,12.45,68078.23,19.08,488.87,6.81,27.85,-12.6
2022-12-31,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,31592.69,20.23,114480.67,21.33,82887.99,21.75,541.77,10.82,27.6,-0.91
2023-03-31,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,36406.0,15.24,106645.32,-6.84,70239.32,-15.26,571.98,5.58,34.14,23.7
2023-06-30,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,27036.24,-25.74,94159.78,-11.71,67123.55,-4.44,439.75,-23.12,28.71,-15.89
2023-09-30,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,28804.6,6.54,110395.89,17.24,81591.29,21.55,478.97,8.92,26.09,-9.13
2023-12-31,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,36096.67,25.32,128799.86,16.67,92703.19,13.62,540.19,12.78,28.03,7.41
2024-03-31,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,40601.81,12.48,109339.59,-15.11,68737.78,-25.85,570.3,5.58,37.13,32.5
2024-06-30,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,41586.71,2.43,126415.14,15.62,84828.43,23.41,554.93,-2.7,34.07,-8.25
2024-09-30,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,47805.15,14.95,136519.0,7.99,88713.85,4.58,565.37,1.88,36.2,6.26
2024-12-31,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,49290.77,3.11,140149.43,2.66,90858.66,2.42,587.6,3.93,36.31,0.31
2025-03-31,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,59483.65,20.68,140101.02,-0.03,80617.37,-11.27,593.92,1.08,43.67,20.25
2025-06-30,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,63919.5,7.46,130719.24,-6.7,66799.74,-17.14,604.76,1.82,50.11,14.75
2025-09-30,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,75179.22,17.62,157534.5,20.51,82355.28,23.29,611.28,1.08,48.92,-2.37
2025-12-31,TUR,Turkey,"Türkiye, Rep of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,86181.36,14.63,157740.35,0.13,71558.99,-13.11,613.7,0.4,54.63,11.69
2000-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,3721.54,0.37,110463.54,-4.26,106742.0,-4.41,421.76,0.07,3.37,4.83
2001-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,3494.41,-6.1,114130.41,3.32,110636.0,3.65,421.76,0.0,3.06,-9.12
2001-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,3669.34,5.01,112794.34,-1.17,109125.0,-1.37,421.76,0.0,3.25,6.25
2001-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,3974.44,8.31,119174.44,5.66,115200.0,5.57,421.76,0.0,3.33,2.52
2001-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,3749.34,-5.66,125960.34,5.69,122211.0,6.09,421.76,0.0,2.98,-10.75
2002-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,4086.98,9.01,132115.98,4.89,128029.0,4.76,421.76,0.0,3.09,3.93
2002-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,4318.86,5.67,152560.86,15.47,148242.0,15.79,421.76,0.0,2.83,-8.49
2002-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,4389.37,1.63,161423.37,5.81,157034.0,5.93,421.76,0.0,2.72,-3.95
2002-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,4708.03,7.26,166364.03,3.06,161656.0,2.94,421.76,0.0,2.83,4.07
2003-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,4540.57,-3.56,173175.57,4.09,168635.0,4.32,421.76,0.0,2.62,-7.35
2003-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,4691.76,3.33,181377.76,4.74,176686.0,4.77,421.76,0.0,2.59,-1.34
2003-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,5284.56,12.63,195860.56,7.98,190576.0,7.86,423.63,0.44,2.7,4.31
2003-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,5669.33,7.28,212301.33,8.39,206632.0,8.42,423.63,0.0,2.67,-1.03
2004-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,5770.79,1.79,232293.79,9.42,226523.0,9.63,423.63,0.0,2.48,-6.97
2004-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,5367.05,-7.0,235459.05,1.36,230092.0,1.58,421.76,-0.44,2.28,-8.25
2004-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,5636.21,5.02,238642.21,1.35,233006.0,1.27,421.76,0.0,2.36,3.61
2004-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,5928.52,5.19,247666.52,3.78,241738.0,3.75,423.31,0.37,2.39,1.35
2005-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,5818.28,-1.86,256953.28,3.75,251135.0,3.89,423.31,0.0,2.26,-5.41
2005-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,5948.93,2.25,259563.93,1.02,253615.0,0.99,423.31,0.0,2.29,1.22
2005-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,6440.93,8.27,260186.93,0.24,253746.0,0.05,423.31,0.0,2.48,8.01
2005-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,6981.93,8.4,260271.93,0.03,253290.0,-0.18,423.31,0.0,2.68,8.36
2006-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,7921.02,13.45,264972.02,1.81,257051.0,1.48,423.31,0.0,2.99,11.44
2006-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,8349.74,5.41,268700.74,1.41,260351.0,1.28,423.31,0.0,3.11,3.95
2006-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,8155.79,-2.32,269706.79,0.37,261551.0,0.46,423.31,0.0,3.02,-2.69
2006-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,8601.52,5.47,274749.52,1.87,266148.0,1.76,423.31,0.0,3.13,3.53
2007-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,9006.42,4.71,276491.42,0.63,267485.0,0.5,423.31,0.0,3.26,4.05
2007-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,8853.31,-1.7,274905.31,-0.57,266052.0,-0.54,423.31,0.0,3.22,-1.13
2007-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,10112.23,14.22,273050.23,-0.67,262938.0,-1.17,423.31,0.0,3.7,15.0
2007-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,11347.34,12.21,281658.34,3.15,270311.0,2.8,423.31,0.0,4.03,8.78
2008-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,12695.6,11.88,299555.6,6.35,286860.0,6.12,423.0,-0.07,4.24,5.2
2008-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,12632.8,-0.49,304037.8,1.5,291405.0,1.58,422.38,-0.15,4.16,-1.96
2008-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,12011.51,-4.92,293141.51,-3.58,281130.0,-3.53,422.38,0.0,4.1,-1.38
2008-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,11846.0,-1.38,303553.0,3.55,291707.0,3.76,423.63,0.29,3.9,-4.76
2009-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,12482.73,5.38,312604.73,2.98,300122.0,2.88,423.63,0.0,3.99,2.32
2009-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,12727.89,1.96,330291.89,5.66,317564.0,5.81,423.63,0.0,3.85,-3.5
2009-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,13562.12,6.55,345801.12,4.7,332239.0,4.62,423.63,0.0,3.92,1.78
2009-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,14811.75,9.21,363009.75,4.98,348198.0,4.8,423.63,0.0,4.08,4.04
2010-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,15193.11,2.57,370228.11,1.99,355035.0,1.96,423.63,0.0,4.1,0.57
2010-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,16943.28,11.52,379321.28,2.46,362378.0,2.07,423.63,0.0,4.47,8.85
2010-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,17801.34,5.06,398306.34,5.01,380505.0,5.0,423.63,0.0,4.47,0.06
2010-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,19142.91,7.54,401147.91,0.71,382005.0,0.39,423.63,0.0,4.77,6.77
2011-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,19599.18,2.38,412225.18,2.76,392626.0,2.78,423.63,0.0,4.75,-0.37
2011-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,20504.91,4.62,420830.91,2.09,400326.0,1.96,423.63,0.0,4.87,2.48
2011-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,22064.4,7.61,411238.4,-2.28,389174.0,-2.79,423.63,0.0,5.37,10.12
2011-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,20790.98,-5.77,406337.98,-1.19,385547.0,-0.93,422.38,-0.29,5.12,-4.63
2012-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,22576.75,8.59,416447.75,2.49,393871.0,2.16,422.38,0.0,5.42,5.95
2012-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,21723.62,-3.78,412958.62,-0.84,391235.0,-0.67,422.69,0.07,5.26,-2.97
2012-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,24189.12,11.35,422143.12,2.22,397954.0,1.72,423.63,0.22,5.73,8.93
2012-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,22575.15,-6.67,425744.15,0.85,403169.0,1.31,423.63,0.0,5.3,-7.46
2013-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,21768.17,-3.57,423658.17,-0.49,401890.0,-0.32,423.63,0.0,5.14,-3.1
2013-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,16235.04,-25.42,422841.04,-0.19,406606.0,1.17,423.63,0.0,3.84,-25.27
2013-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,18066.93,11.28,430677.93,1.85,412611.0,1.48,423.63,0.0,4.19,9.26
2013-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,16405.29,-9.2,433216.29,0.59,416811.0,1.02,423.63,0.0,3.79,-9.73
2014-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,17593.64,7.24,436792.64,0.83,419199.0,0.57,423.63,0.0,4.03,6.37
2014-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,17910.3,1.8,441364.3,1.05,423454.0,1.02,423.63,0.0,4.06,0.75
2014-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,16568.73,-7.49,437264.73,-0.93,420696.0,-0.65,423.63,0.0,3.79,-6.62
2014-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,16425.72,-0.86,435405.72,-0.43,418980.0,-0.41,423.63,0.0,3.77,-0.44
2015-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,16166.94,-1.58,430855.94,-1.04,414689.0,-1.02,423.63,0.0,3.75,-0.54
2015-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,15949.02,-1.35,437360.02,1.51,421411.0,1.62,423.63,0.0,3.65,-2.82
2015-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,15172.68,-4.87,441497.68,0.95,426325.0,1.17,423.63,0.0,3.44,-5.76
2015-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,14437.2,-4.85,440468.2,-0.23,426031.0,-0.07,423.63,0.0,3.28,-4.63
2016-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,16810.83,16.44,448411.83,1.8,431601.0,1.31,422.69,-0.22,3.75,14.38
2016-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,17948.99,6.77,451500.99,0.69,433552.0,0.45,422.69,0.0,3.98,6.04
2016-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,18012.45,0.35,454738.45,0.72,436726.0,0.73,423.63,0.22,3.96,-0.36
2016-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,15607.16,-13.35,449811.16,-1.08,434204.0,-0.58,423.63,0.0,3.47,-12.4
2017-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,16954.86,8.64,454480.86,1.04,437526.0,0.77,423.63,0.0,3.73,7.52
2017-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,16919.45,-0.21,458862.45,0.96,441943.0,1.01,423.63,0.0,3.69,-1.16
2017-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,17475.82,3.29,464696.82,1.27,447221.0,1.19,423.63,0.0,3.76,1.99
2017-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,17583.42,0.62,469083.42,0.94,451500.0,0.96,423.63,0.0,3.75,-0.33
2018-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,18030.84,2.54,475218.84,1.31,457188.0,1.26,423.63,0.0,3.79,1.22
2018-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,17031.13,-5.54,474154.13,-0.22,457123.0,-0.01,423.63,0.0,3.59,-5.33
2018-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,16170.35,-5.05,476611.35,0.52,460441.0,0.73,423.63,0.0,3.39,-5.54
2018-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,17419.98,7.73,479203.98,0.54,461784.0,0.29,423.63,0.0,3.64,7.15
2019-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,17643.35,1.28,481721.35,0.53,464078.0,0.5,423.63,0.0,3.66,0.75
2019-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,19190.58,8.77,486159.58,0.92,466969.0,0.62,423.63,0.0,3.95,7.78
2019-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,20229.79,5.42,489718.79,0.73,469489.0,0.54,423.63,0.0,4.13,4.65
2019-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,20570.31,1.68,498696.31,1.83,478126.0,1.84,422.38,-0.29,4.12,-0.15
2020-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,21849.54,6.22,502234.54,0.71,480385.0,0.47,422.38,0.0,4.35,5.47
2020-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,24028.48,9.97,512719.48,2.09,488691.0,1.73,422.69,0.07,4.69,7.72
2020-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,25699.58,6.95,525297.58,2.45,499598.0,2.23,423.63,0.22,4.89,4.39
2020-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,25709.11,0.04,555620.11,5.77,529911.0,6.07,423.63,0.0,4.63,-5.42
2021-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,23032.1,-10.41,562076.1,1.16,539044.0,1.72,423.63,0.0,4.1,-11.44
2021-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,24014.1,4.26,567296.1,0.93,543282.0,0.79,423.63,0.0,4.23,3.3
2021-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,23736.94,-1.15,568635.94,0.24,544899.0,0.3,423.63,0.0,4.17,-1.39
2021-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,24595.68,3.62,573003.68,0.77,548408.0,0.64,423.63,0.0,4.29,2.83
2022-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,26452.08,7.55,575222.08,0.39,548770.0,0.07,423.63,0.0,4.6,7.13
2022-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,24747.54,-6.44,573710.54,-0.26,548963.0,0.04,423.63,0.0,4.31,-6.2
2022-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,22769.24,-7.99,563876.24,-1.71,541107.0,-1.43,423.63,0.0,4.04,-6.39
2022-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,24703.28,8.49,579635.28,2.79,554932.0,2.55,423.63,0.0,4.26,5.54
2023-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,26963.51,9.15,587242.51,1.31,560279.0,0.96,423.63,0.0,4.59,7.74
2023-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,26044.85,-3.41,590878.85,0.62,564834.0,0.81,423.63,0.0,4.41,-4.0
2023-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,25476.21,-2.18,589485.21,-0.24,564009.0,-0.15,423.63,0.0,4.32,-1.95
2023-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,28224.67,10.79,598819.67,1.58,570595.0,1.17,422.38,-0.29,4.71,9.06
2024-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,30070.87,6.54,598170.87,-0.11,568100.0,-0.44,422.38,0.0,5.03,6.66
2024-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,31676.93,5.34,604975.93,1.14,573299.0,0.92,422.69,0.07,5.24,4.16
2024-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,35741.02,12.83,613670.02,1.44,577929.0,0.81,422.69,0.0,5.82,11.23
2024-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,35562.03,-0.5,612239.03,-0.23,576677.0,-0.22,423.94,0.29,5.81,-0.27
2025-03-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,42458.81,19.39,620480.81,1.35,578022.0,0.23,423.94,0.0,6.84,17.81
2025-06-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,44807.94,5.53,643239.94,3.67,598432.0,3.53,423.94,0.0,6.97,1.8
2025-09-30,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,52138.84,16.36,655081.84,1.84,602943.0,0.75,423.94,0.0,7.96,14.26
2025-12-31,TWN,"Taiwan, China",Taiwan Province of China,East Asia,high_income,wgc_fsapi:cbd_v11:quarterly,,-100.0,,-100.0,,-100.0,,-100.0,,-100.0
2000-12-31,UKR,Ukraine,Ukraine,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,124.49,1.8,1477.2,55.87,1352.71,63.88,14.11,1.5,8.43,-34.69
2001-03-31,UKR,Ukraine,Ukraine,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,118.46,-4.84,1514.49,2.52,1396.02,3.2,14.3,1.34,7.82,-7.18
2001-06-30,UKR,Ukraine,Ukraine,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,127.4,7.54,1858.07,22.69,1730.67,23.97,14.64,2.41,6.86,-12.34
2001-09-30,UKR,Ukraine,Ukraine,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,139.98,9.88,2717.79,46.27,2577.81,48.95,14.85,1.44,5.15,-24.88
2001-12-31,UKR,Ukraine,Ukraine,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,133.58,-4.58,3088.92,13.66,2955.34,14.65,15.03,1.15,4.32,-16.04
2002-03-31,UKR,Ukraine,Ukraine,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,147.23,10.22,3109.58,0.67,2962.34,0.24,15.19,1.12,4.73,9.49
2002-06-30,UKR,Ukraine,Ukraine,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,157.31,6.84,3402.14,9.41,3244.83,9.54,15.36,1.11,4.62,-2.35
2002-09-30,UKR,Ukraine,Ukraine,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,161.66,2.76,4060.16,19.34,3898.51,20.15,15.53,1.11,3.98,-13.89
2002-12-31,UKR,Ukraine,Ukraine,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,260.4,61.08,4465.69,9.99,4205.29,7.87,23.33,50.18,5.83,46.46
2003-03-31,UKR,Ukraine,Ukraine,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,254.49,-2.27,4681.84,4.84,4427.35,5.28,23.64,1.33,5.44,-6.78
2003-06-30,UKR,Ukraine,Ukraine,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,262.96,3.33,6220.53,32.87,5957.57,34.56,23.64,0.0,4.23,-22.23
