date,country,iso3,region_group,economic_group,value,source
2004-12-31,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,31.27,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Bosnia and Herzegovina,BIH,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.89,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Bulgaria,BGR,Central and Eastern Europe,high_income,5.98,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Burundi,BDI,Sub-Saharan Africa,low_income,0.63,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Cambodia,KHM,South East Asia,lower_middle_income,15.59,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,1.55,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Canada,CAN,North America,high_income,0.14,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Chad,TCD,Sub-Saharan Africa,low_income,2.14,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Chile,CHL,Latin America & Caribbean,high_income,0.02,wgc_fsapi:cbd_v11:quarterly
2004-12-31,China,CHN,East Asia,upper_middle_income,1.35,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Colombia,COL,Latin America & Caribbean,upper_middle_income,1.05,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Comoros,COM,Sub-Saharan Africa,lower_middle_income,0.24,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Congo,COG,Sub-Saharan Africa,lower_middle_income,3.89,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Costa Rica,CRI,Latin America & Caribbean,high_income,0.04,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Croatia,HRV,Central and Eastern Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Cyprus,CYP,Western Europe,high_income,4.93,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Czech Republic,CZE,Central and Eastern Europe,high_income,0.67,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Denmark,DNK,Western Europe,high_income,2.33,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Dominican Republic,DOM,Latin America & Caribbean,upper_middle_income,0.96,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Ecuador,ECU,Latin America & Caribbean,upper_middle_income,25.61,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Egypt,EGY,Middle East & North Africa,lower_middle_income,6.91,wgc_fsapi:cbd_v11:quarterly
2004-12-31,El Salvador,SLV,Latin America & Caribbean,lower_middle_income,9.43,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Eritrea,ERI,Sub-Saharan Africa,low_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Estonia,EST,Western Europe,high_income,0.19,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Fiji,FJI,Australasia / Oceania,upper_middle_income,0.07,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Finland,FIN,Western Europe,high_income,5.33,wgc_fsapi:cbd_v11:quarterly
2004-12-31,France,FRA,Western Europe,high_income,54.21,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Gabon,GAB,Sub-Saharan Africa,upper_middle_income,1.25,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Germany,DEU,Western Europe,high_income,49.62,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Ghana,GHA,Sub-Saharan Africa,lower_middle_income,7.0,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Greece,GRC,Western Europe,high_income,55.88,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,2.71,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Haiti,HTI,Latin America & Caribbean,low_income,0.3,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.47,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Hong Kong SAR,HKG,East Asia,high_income,0.02,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Hungary,HUN,Central and Eastern Europe,high_income,0.27,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Iceland,ISL,Western Europe,high_income,2.59,wgc_fsapi:cbd_v11:quarterly
2004-12-31,India,IND,South Asia,lower_middle_income,3.81,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Indonesia,IDN,South East Asia,upper_middle_income,3.72,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Iraq,IRQ,Middle East & North Africa,upper_middle_income,1.04,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Ireland,IRL,Western Europe,high_income,2.64,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Italy,ITA,Western Europe,high_income,55.21,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Japan,JPN,East Asia,high_income,1.27,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Jordan,JOR,Middle East & North Africa,upper_middle_income,3.29,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Kazakhstan,KAZ,Central Asia,upper_middle_income,8.62,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Kenya,KEN,Sub-Saharan Africa,lower_middle_income,0.01,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Kuwait,KWT,Middle East & North Africa,high_income,11.83,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Kyrgyzstan,KGZ,Central Asia,lower_middle_income,6.41,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Lao PDR,LAO,South East Asia,lower_middle_income,17.24,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Latvia,LVA,Western Europe,high_income,5.36,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Lebanon,LBN,Middle East & North Africa,lower_middle_income,25.5,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Libya,LBY,Middle East & North Africa,upper_middle_income,7.27,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Lithuania,LTU,Western Europe,high_income,2.25,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Luxembourg,LUX,Western Europe,high_income,9.75,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Malawi,MWI,Sub-Saharan Africa,low_income,4.18,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Malaysia,MYS,South East Asia,upper_middle_income,0.77,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Malta,MLT,Western Europe,high_income,0.06,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Mauritania,MRT,Middle East & North Africa,lower_middle_income,12.93,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Mauritius,MUS,Sub-Saharan Africa,high_income,1.65,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Mexico,MEX,Latin America & Caribbean,upper_middle_income,0.09,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Mongolia,MNG,East Asia,lower_middle_income,6.75,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Morocco,MAR,Middle East & North Africa,lower_middle_income,1.85,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Mozambique,MOZ,Sub-Saharan Africa,low_income,2.43,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Nepal,NPL,South Asia,lower_middle_income,4.35,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Netherlands,NLD,Western Europe,high_income,50.54,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Nicaragua,NIC,Latin America & Caribbean,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Nigeria,NGA,Sub-Saharan Africa,lower_middle_income,1.73,wgc_fsapi:cbd_v11:quarterly
2004-12-31,North Macedonia,MKD,Central and Eastern Europe,upper_middle_income,8.68,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Norway,NOR,Western Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Oman,OMN,Middle East & North Africa,high_income,0.01,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Pakistan,PAK,South Asia,lower_middle_income,8.53,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Papua New Guinea,PNG,South East Asia,lower_middle_income,4.16,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Paraguay,PRY,Latin America & Caribbean,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Peru,PER,Latin America & Caribbean,upper_middle_income,3.84,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Philippines,PHL,South East Asia,lower_middle_income,19.12,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Poland,POL,Central and Eastern Europe,high_income,3.92,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Portugal,PRT,Western Europe,high_income,55.58,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Qatar,QAT,Middle East & North Africa,high_income,0.53,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Romania,ROU,Central and Eastern Europe,high_income,9.14,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Russian Federation,RUS,Central and Eastern Europe,high_income,4.29,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Saudi Arabia,SAU,Middle East & North Africa,high_income,6.83,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Singapore,SGP,South East Asia,high_income,1.56,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Slovakia,SVK,Central and Eastern Europe,high_income,3.3,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Slovenia,SVN,Central and Eastern Europe,high_income,1.19,wgc_fsapi:cbd_v11:quarterly
2004-12-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,11.67,wgc_fsapi:cbd_v11:quarterly
2004-12-31,South Korea,KOR,East Asia,high_income,0.1,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Spain,ESP,Western Europe,high_income,37.17,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Sri Lanka,LKA,South Asia,lower_middle_income,3.29,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Suriname,SUR,Latin America & Caribbean,upper_middle_income,6.46,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Sweden,SWE,Western Europe,high_income,10.49,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Switzerland,CHE,Western Europe,high_income,25.47,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Syrian Arab Republic,SYR,Middle East & North Africa,low_income,66.5,wgc_fsapi:cbd_v11:quarterly
2004-12-31,"Taiwan, China",TWN,East Asia,high_income,2.39,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Tajikistan,TJK,Central Asia,low_income,8.42,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Thailand,THA,South East Asia,upper_middle_income,2.36,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.83,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Tunisia,TUN,Middle East & North Africa,lower_middle_income,2.35,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,4.36,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,2.33,wgc_fsapi:cbd_v11:quarterly
2004-12-31,United Arab Emirates,ARE,Middle East & North Africa,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-12-31,United Kingdom,GBR,Western Europe,high_income,7.04,wgc_fsapi:cbd_v11:quarterly
2004-12-31,United States of America,USA,North America,high_income,60.02,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Uruguay,URY,Latin America & Caribbean,high_income,0.14,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,21.41,wgc_fsapi:cbd_v11:quarterly
2004-12-31,Yemen,YEM,Middle East & North Africa,low_income,0.38,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Albania,ALB,Central and Eastern Europe,upper_middle_income,2.16,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Algeria,DZA,Middle East & North Africa,upper_middle_income,5.05,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Argentina,ARG,Latin America & Caribbean,upper_middle_income,3.7,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Armenia,ARM,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Aruba,ABW,Latin America & Caribbean,high_income,10.99,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Australia,AUS,Australasia / Oceania,high_income,3.01,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Austria,AUT,Western Europe,high_income,34.18,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Azerbaijan,AZE,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Bahrain,BHR,Middle East & North Africa,high_income,3.69,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Bangladesh,BGD,South Asia,lower_middle_income,1.59,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,8.18,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Belgium,BEL,Western Europe,high_income,26.89,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,33.25,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Bosnia and Herzegovina,BIH,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.75,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Bulgaria,BGR,Central and Eastern Europe,high_income,6.26,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Burundi,BDI,Sub-Saharan Africa,low_income,0.41,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Cambodia,KHM,South East Asia,lower_middle_income,15.09,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,1.53,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Canada,CAN,North America,high_income,0.13,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Chad,TCD,Sub-Saharan Africa,low_income,1.95,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Chile,CHL,Latin America & Caribbean,high_income,0.02,wgc_fsapi:cbd_v11:quarterly
2005-03-31,China,CHN,East Asia,upper_middle_income,1.23,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Colombia,COL,Latin America & Caribbean,upper_middle_income,1.09,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Comoros,COM,Sub-Saharan Africa,lower_middle_income,0.26,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Congo,COG,Sub-Saharan Africa,lower_middle_income,4.03,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Costa Rica,CRI,Latin America & Caribbean,high_income,0.04,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Croatia,HRV,Central and Eastern Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Cyprus,CYP,Western Europe,high_income,5.2,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Czech Republic,CZE,Central and Eastern Europe,high_income,0.68,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Denmark,DNK,Western Europe,high_income,2.23,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Dominican Republic,DOM,Latin America & Caribbean,upper_middle_income,0.61,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Ecuador,ECU,Latin America & Caribbean,upper_middle_income,26.06,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Egypt,EGY,Middle East & North Africa,lower_middle_income,5.8,wgc_fsapi:cbd_v11:quarterly
2005-03-31,El Salvador,SLV,Latin America & Caribbean,lower_middle_income,8.72,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Eritrea,ERI,Sub-Saharan Africa,low_income,0.0,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Estonia,EST,Western Europe,high_income,0.18,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Fiji,FJI,Australasia / Oceania,upper_middle_income,0.08,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Finland,FIN,Western Europe,high_income,5.76,wgc_fsapi:cbd_v11:quarterly
2005-03-31,France,FRA,Western Europe,high_income,54.55,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Gabon,GAB,Sub-Saharan Africa,upper_middle_income,1.12,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Germany,DEU,Western Europe,high_income,49.31,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Ghana,GHA,Sub-Saharan Africa,lower_middle_income,7.7,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Greece,GRC,Western Europe,high_income,64.48,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,2.58,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Haiti,HTI,Latin America & Caribbean,low_income,0.28,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.44,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Hong Kong SAR,HKG,East Asia,high_income,0.02,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Hungary,HUN,Central and Eastern Europe,high_income,0.24,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Iceland,ISL,Western Europe,high_income,2.78,wgc_fsapi:cbd_v11:quarterly
2005-03-31,India,IND,South Asia,lower_middle_income,3.46,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Indonesia,IDN,South East Asia,upper_middle_income,3.68,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Iraq,IRQ,Middle East & North Africa,upper_middle_income,0.98,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Ireland,IRL,Western Europe,high_income,2.72,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Italy,ITA,Western Europe,high_income,55.1,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Japan,JPN,East Asia,high_income,1.26,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Jordan,JOR,Middle East & North Africa,upper_middle_income,3.2,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Kazakhstan,KAZ,Central Asia,upper_middle_income,8.56,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Kenya,KEN,Sub-Saharan Africa,lower_middle_income,0.01,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Kuwait,KWT,Middle East & North Africa,high_income,11.55,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Kyrgyzstan,KGZ,Central Asia,lower_middle_income,6.31,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Lao PDR,LAO,South East Asia,lower_middle_income,20.69,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Latvia,LVA,Western Europe,high_income,5.09,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Lebanon,LBN,Middle East & North Africa,lower_middle_income,28.68,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Libya,LBY,Middle East & North Africa,upper_middle_income,6.65,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Lithuania,LTU,Western Europe,high_income,2.21,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Luxembourg,LUX,Western Europe,high_income,9.96,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Malawi,MWI,Sub-Saharan Africa,low_income,5.25,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Malaysia,MYS,South East Asia,upper_middle_income,0.69,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Malta,MLT,Western Europe,high_income,0.07,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Mauritania,MRT,Middle East & North Africa,lower_middle_income,21.43,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Mauritius,MUS,Sub-Saharan Africa,high_income,1.67,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Mexico,MEX,Latin America & Caribbean,upper_middle_income,0.09,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Mongolia,MNG,East Asia,lower_middle_income,21.01,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Morocco,MAR,Middle East & North Africa,lower_middle_income,1.77,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Mozambique,MOZ,Sub-Saharan Africa,low_income,2.57,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Nepal,NPL,South Asia,lower_middle_income,3.54,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Netherlands,NLD,Western Europe,high_income,48.82,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Nicaragua,NIC,Latin America & Caribbean,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Nigeria,NGA,Sub-Saharan Africa,lower_middle_income,1.33,wgc_fsapi:cbd_v11:quarterly
2005-03-31,North Macedonia,MKD,Central and Eastern Europe,upper_middle_income,8.71,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Norway,NOR,Western Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Oman,OMN,Middle East & North Africa,high_income,0.01,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Pakistan,PAK,South Asia,lower_middle_income,7.73,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Papua New Guinea,PNG,South East Asia,lower_middle_income,4.64,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Paraguay,PRY,Latin America & Caribbean,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Peru,PER,Latin America & Caribbean,upper_middle_income,3.51,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Philippines,PHL,South East Asia,lower_middle_income,16.33,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Poland,POL,Central and Eastern Europe,high_income,3.7,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Portugal,PRT,Western Europe,high_income,58.33,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Qatar,QAT,Middle East & North Africa,high_income,0.21,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Romania,ROU,Central and Eastern Europe,high_income,8.22,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Russian Federation,RUS,Central and Eastern Europe,high_income,3.82,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Saudi Arabia,SAU,Middle East & North Africa,high_income,1.92,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Singapore,SGP,South East Asia,high_income,1.53,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Slovakia,SVK,Central and Eastern Europe,high_income,2.67,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Slovenia,SVN,Central and Eastern Europe,high_income,1.22,wgc_fsapi:cbd_v11:quarterly
2005-03-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,10.75,wgc_fsapi:cbd_v11:quarterly
2005-03-31,South Korea,KOR,East Asia,high_income,0.09,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Spain,ESP,Western Europe,high_income,41.65,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Sri Lanka,LKA,South Asia,lower_middle_income,3.22,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Suriname,SUR,Latin America & Caribbean,upper_middle_income,9.26,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Sweden,SWE,Western Europe,high_income,9.95,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Switzerland,CHE,Western Europe,high_income,24.37,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Syrian Arab Republic,SYR,Middle East & North Africa,low_income,66.27,wgc_fsapi:cbd_v11:quarterly
2005-03-31,"Taiwan, China",TWN,East Asia,high_income,2.26,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Tajikistan,TJK,Central Asia,low_income,9.86,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Thailand,THA,South East Asia,upper_middle_income,2.37,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.76,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Tunisia,TUN,Middle East & North Africa,lower_middle_income,2.53,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,4.01,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,1.87,wgc_fsapi:cbd_v11:quarterly
2005-03-31,United Arab Emirates,ARE,Middle East & North Africa,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2005-03-31,United Kingdom,GBR,Western Europe,high_income,6.9,wgc_fsapi:cbd_v11:quarterly
2005-03-31,United States of America,USA,North America,high_income,62.21,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Uruguay,URY,Latin America & Caribbean,high_income,0.17,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,19.77,wgc_fsapi:cbd_v11:quarterly
2005-03-31,Yemen,YEM,Middle East & North Africa,low_income,0.39,wgc_fsapi:cbd_v11:quarterly
2005-06-30,Albania,ALB,Central and Eastern Europe,upper_middle_income,2.3,wgc_fsapi:cbd_v11:quarterly
2005-06-30,Algeria,DZA,Middle East & North Africa,upper_middle_income,4.92,wgc_fsapi:cbd_v11:quarterly
2005-06-30,Argentina,ARG,Latin America & Caribbean,upper_middle_income,3.34,wgc_fsapi:cbd_v11:quarterly
2005-06-30,Armenia,ARM,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2005-06-30,Aruba,ABW,Latin America & Caribbean,high_income,11.46,wgc_fsapi:cbd_v11:quarterly
2005-06-30,Australia,AUS,Australasia / Oceania,high_income,2.61,wgc_fsapi:cbd_v11:quarterly
2005-06-30,Austria,AUT,Western Europe,high_income,37.99,wgc_fsapi:cbd_v11:quarterly
2005-06-30,Azerbaijan,AZE,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2005-06-30,Bahrain,BHR,Middle East & North Africa,high_income,3.71,wgc_fsapi:cbd_v11:quarterly
