date,country,iso3,region_group,economic_group,value,direction,source
2004-09-30,Greece,GRC,Western Europe,high_income,0.22,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-12-31,Greece,GRC,Western Europe,high_income,0.12,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-03-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-06-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-09-30,Greece,GRC,Western Europe,high_income,0.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-12-31,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2006-03-31,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2006-06-30,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2006-09-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2006-12-31,Greece,GRC,Western Europe,high_income,3.67,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-03-31,Greece,GRC,Western Europe,high_income,0.19,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-06-30,Greece,GRC,Western Europe,high_income,0.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-09-30,Greece,GRC,Western Europe,high_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-12-31,Greece,GRC,Western Europe,high_income,0.34,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Greece,GRC,Western Europe,high_income,0.25,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-06-30,Greece,GRC,Western Europe,high_income,0.12,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-09-30,Greece,GRC,Western Europe,high_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-12-31,Greece,GRC,Western Europe,high_income,-0.5,sale,wgc_fsapi:cbd_v11:quarterly_change
2009-03-31,Greece,GRC,Western Europe,high_income,-0.12,sale,wgc_fsapi:cbd_v11:quarterly_change
2009-09-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-12-31,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-03-31,Greece,GRC,Western Europe,high_income,-0.13,sale,wgc_fsapi:cbd_v11:quarterly_change
2010-06-30,Greece,GRC,Western Europe,high_income,-0.52,sale,wgc_fsapi:cbd_v11:quarterly_change
2010-09-30,Greece,GRC,Western Europe,high_income,-0.13,sale,wgc_fsapi:cbd_v11:quarterly_change
2010-12-31,Greece,GRC,Western Europe,high_income,-0.06,sale,wgc_fsapi:cbd_v11:quarterly_change
2011-03-31,Greece,GRC,Western Europe,high_income,-0.13,sale,wgc_fsapi:cbd_v11:quarterly_change
2011-06-30,Greece,GRC,Western Europe,high_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-09-30,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-12-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-03-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-06-30,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-09-30,Greece,GRC,Western Europe,high_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-12-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-03-31,Greece,GRC,Western Europe,high_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-06-30,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-09-30,Greece,GRC,Western Europe,high_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-12-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-03-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-06-30,Greece,GRC,Western Europe,high_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-09-30,Greece,GRC,Western Europe,high_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-12-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-03-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-06-30,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-09-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-12-31,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-03-31,Greece,GRC,Western Europe,high_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-06-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-09-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-03-31,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-06-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-09-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-12-31,Greece,GRC,Western Europe,high_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-03-31,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-06-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-09-30,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-12-31,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-03-31,Greece,GRC,Western Europe,high_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-06-30,Greece,GRC,Western Europe,high_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-09-30,Greece,GRC,Western Europe,high_income,0.15,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-12-31,Greece,GRC,Western Europe,high_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-03-31,Greece,GRC,Western Europe,high_income,0.15,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-06-30,Greece,GRC,Western Europe,high_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-09-30,Greece,GRC,Western Europe,high_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-12-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-09-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-12-31,Greece,GRC,Western Europe,high_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-03-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-06-30,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-09-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-12-31,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-03-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-06-30,Greece,GRC,Western Europe,high_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-09-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-12-31,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-03-31,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-06-30,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-09-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-12-31,Greece,GRC,Western Europe,high_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-03-31,Greece,GRC,Western Europe,high_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-06-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-09-30,Greece,GRC,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.14,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-09-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,-0.08,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-12-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,-0.09,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-03-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-06-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-03-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-06-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-12-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,-0.04,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-03-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-09-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.11,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-12-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,-0.11,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-06-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-09-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,-0.04,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-12-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,-0.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2009-06-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-12-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-12-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2012-06-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.18,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-09-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,-0.18,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-06-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,-0.22,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-09-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,0.22,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-09-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,6.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-12-31,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-03-31,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-06-30,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,Croatia,HRV,Central and Eastern Europe,high_income,13.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Croatia,HRV,Central and Eastern Europe,high_income,-13.13,sale,wgc_fsapi:cbd_v11:quarterly_change
2022-12-31,Croatia,HRV,Central and Eastern Europe,high_income,1.93,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-03-31,Croatia,HRV,Central and Eastern Europe,high_income,-1.93,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-03-31,Haiti,HTI,Latin America & Caribbean,low_income,1.77,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-09-30,Haiti,HTI,Latin America & Caribbean,low_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2021-12-31,Haiti,HTI,Latin America & Caribbean,low_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2022-03-31,Haiti,HTI,Latin America & Caribbean,low_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-06-30,Haiti,HTI,Latin America & Caribbean,low_income,-0.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2022-09-30,Haiti,HTI,Latin America & Caribbean,low_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-06-30,Haiti,HTI,Latin America & Caribbean,low_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-09-30,Haiti,HTI,Latin America & Caribbean,low_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-03-31,Hungary,HUN,Central and Eastern Europe,high_income,-0.06,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Hungary,HUN,Central and Eastern Europe,high_income,-3.08,sale,wgc_fsapi:cbd_v11:quarterly_change
2017-03-31,Hungary,HUN,Central and Eastern Europe,high_income,3.08,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-12-31,Hungary,HUN,Central and Eastern Europe,high_income,28.43,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-03-31,Hungary,HUN,Central and Eastern Europe,high_income,62.98,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-09-30,Hungary,HUN,Central and Eastern Europe,high_income,15.52,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-09-30,Indonesia,IDN,South East Asia,upper_middle_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-09-30,Indonesia,IDN,South East Asia,upper_middle_income,-17.73,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-12-31,Indonesia,IDN,South East Asia,upper_middle_income,-5.6,sale,wgc_fsapi:cbd_v11:quarterly_change
2012-12-31,Indonesia,IDN,South East Asia,upper_middle_income,0.94,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-03-31,Indonesia,IDN,South East Asia,upper_middle_income,1.86,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-06-30,Indonesia,IDN,South East Asia,upper_middle_income,2.18,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-06-30,Indonesia,IDN,South East Asia,upper_middle_income,1.24,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-09-30,Indonesia,IDN,South East Asia,upper_middle_income,1.25,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-03-31,Indonesia,IDN,South East Asia,upper_middle_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-06-30,Indonesia,IDN,South East Asia,upper_middle_income,-2.06,sale,wgc_fsapi:cbd_v11:quarterly_change
2019-12-31,Indonesia,IDN,South East Asia,upper_middle_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-09-30,Indonesia,IDN,South East Asia,upper_middle_income,1.83,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-12-31,Indonesia,IDN,South East Asia,upper_middle_income,5.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,India,IND,South Asia,lower_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,India,IND,South Asia,lower_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-03-31,India,IND,South Asia,lower_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2009-12-31,India,IND,South Asia,lower_middle_income,200.0,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-03-31,India,IND,South Asia,lower_middle_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-09-30,India,IND,South Asia,lower_middle_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-12-31,India,IND,South Asia,lower_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-03-31,India,IND,South Asia,lower_middle_income,2.21,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-06-30,India,IND,South Asia,lower_middle_income,5.91,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-09-30,India,IND,South Asia,lower_middle_income,20.22,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-12-31,India,IND,South Asia,lower_middle_income,14.0,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-03-31,India,IND,South Asia,lower_middle_income,12.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-06-30,India,IND,South Asia,lower_middle_income,5.59,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-12-31,India,IND,South Asia,lower_middle_income,16.8,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-03-31,India,IND,South Asia,lower_middle_income,18.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-06-30,India,IND,South Asia,lower_middle_income,8.4,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-09-30,India,IND,South Asia,lower_middle_income,6.85,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-12-31,India,IND,South Asia,lower_middle_income,8.39,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-03-31,India,IND,South Asia,lower_middle_income,18.67,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,India,IND,South Asia,lower_middle_income,8.4,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-09-30,India,IND,South Asia,lower_middle_income,40.12,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-12-31,India,IND,South Asia,lower_middle_income,10.27,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-03-31,India,IND,South Asia,lower_middle_income,6.32,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-06-30,India,IND,South Asia,lower_middle_income,7.47,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-09-30,India,IND,South Asia,lower_middle_income,17.46,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-12-31,India,IND,South Asia,lower_middle_income,2.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-03-31,India,IND,South Asia,lower_middle_income,7.27,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-06-30,India,IND,South Asia,lower_middle_income,2.8,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-09-30,India,IND,South Asia,lower_middle_income,3.35,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-12-31,India,IND,South Asia,lower_middle_income,2.8,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-03-31,India,IND,South Asia,lower_middle_income,18.51,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-06-30,India,IND,South Asia,lower_middle_income,18.66,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-09-30,India,IND,South Asia,lower_middle_income,12.88,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-12-31,India,IND,South Asia,lower_middle_income,22.55,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-03-31,India,IND,South Asia,lower_middle_income,3.4,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-06-30,India,IND,South Asia,lower_middle_income,0.4,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-09-30,India,IND,South Asia,lower_middle_income,0.19,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-06-30,Ireland,IRL,Western Europe,high_income,0.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-09-30,Ireland,IRL,Western Europe,high_income,-0.13,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Ireland,IRL,Western Europe,high_income,0.53,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-03-31,Ireland,IRL,Western Europe,high_income,-0.53,sale,wgc_fsapi:cbd_v11:quarterly_change
2009-06-30,Ireland,IRL,Western Europe,high_income,0.53,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-09-30,Ireland,IRL,Western Europe,high_income,1.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-12-31,Ireland,IRL,Western Europe,high_income,2.49,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-03-31,Ireland,IRL,Western Europe,high_income,2.52,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-09-30,Iraq,IRQ,Middle East & North Africa,upper_middle_income,23.92,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-12-31,Iraq,IRQ,Middle East & North Africa,upper_middle_income,12.43,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-03-31,Iraq,IRQ,Middle East & North Africa,upper_middle_income,32.44,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-06-30,Iraq,IRQ,Middle East & North Africa,upper_middle_income,15.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-09-30,Iraq,IRQ,Middle East & North Africa,upper_middle_income,6.45,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-09-30,Iraq,IRQ,Middle East & North Africa,upper_middle_income,0.15,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-03-31,Iraq,IRQ,Middle East & North Africa,upper_middle_income,-0.16,sale,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,Iraq,IRQ,Middle East & North Africa,upper_middle_income,0.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-06-30,Iraq,IRQ,Middle East & North Africa,upper_middle_income,33.9,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-06-30,Iraq,IRQ,Middle East & North Africa,upper_middle_income,2.43,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-09-30,Iraq,IRQ,Middle East & North Africa,upper_middle_income,5.69,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-12-31,Iraq,IRQ,Middle East & North Africa,upper_middle_income,4.14,purchase,wgc_fsapi:cbd_v11:quarterly_change
